Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude
-73.94429016,40.8091774,-73.94140625,40.81261063
-73.96167755,40.71404648,-73.92233276,40.76040649
-73.88694,40.74727249,-73.88600159,40.74747849
-73.938797,40.75741959,-73.94300842,40.7534256
-73.92389679,40.75977707,-73.912323,40.77460098
-73.8805542,40.74809647,-73.88024139,40.74420166
-73.93283081,40.85031128,-73.92795563,40.8544693
-73.9034729,40.74581146,-73.91664124,40.76472473
-73.95646667,40.74770737,-73.98473358,40.75941849
-73.95656586,40.74769592,-74.01008606,40.70978928
-73.96125793,40.8063736,-73.9598465,40.8083725
-73.93907166,40.82181168,-73.95159149,40.80958939
-73.97390747,40.67675781,-73.96458435,40.68187714
-73.98583221,40.68732071,-74.04496765,40.74605942
-73.94919586,40.82263565,-73.92914581,40.86148071
-73.95948792,40.7161293,-73.99261475,40.72382736
-73.92993164,40.75661087,-73.95806885,40.77307129
-73.95432281,40.67230606,-73.95902252,40.71665573
-73.88594818,40.74747467,-73.95734406,40.72217941
-73.94960022,40.79634476,-73.95159149,40.78282166
-73.91651917,40.76464462,-73.94017029,40.76086426
-73.80744934,40.70023346,-74.00095367,40.72567749
-73.9178009,40.7700386,-73.86969757,40.74958038
-73.95806885,40.72176361,-73.92961884,40.69975281
-73.95503235,40.81186676,-73.97751617,40.74243164
-73.94304657,40.78540802,-73.93318939,40.79534149
-73.95684814,40.7454834,-73.9490509,40.72434235
-73.95706177,40.74850082,-73.97834015,40.76476288
-73.81906128,40.75791168,-73.83082581,40.76346588
-73.99477386,40.68457794,-73.96059418,40.81604385
-73.93370819,40.84949493,-73.92427826,40.86659622
-73.9741745,40.6759491,-73.96276093,40.71229172
-73.87497711,40.73504257,-73.88407898,40.75416183
-73.95767975,40.72214127,-73.93714905,40.69154739
-73.94489288,40.79427338,-73.98040009,40.7706337
-73.9454422,40.72296906,-73.95718384,40.71220398
-73.96340942,40.71045685,-73.91964722,40.75947952
-73.94613647,40.82456589,-73.95674896,40.80247498
-73.90968323,40.76765823,-73.99318695,40.68136978
-73.9871521,40.66791153,-73.94382477,40.67223358
-73.97626495,40.68700409,-73.9755249,40.75760269
-73.91188812,40.77539825,-73.91029358,40.76430893
-73.9761734,40.68373108,-73.96666718,40.67725372
-73.93588257,40.70885086,-73.9779129,40.6726799
-73.9461441,40.68025208,-73.94485474,40.71725082
-73.94089508,40.79955673,-73.95149994,40.79367828
-73.93927765,40.79080963,-73.95241547,40.7985611
-73.98730469,40.69602585,-73.97906494,40.75891113
-73.95087433,40.7238884,-73.95748138,40.68227005
-73.95323944,40.67190552,-73.94556427,40.71452332
-73.95285034,40.79188538,-73.96107483,40.77164078
-73.90358734,40.74597168,-73.92544556,40.76176453
-73.91134644,40.76150894,-73.95284271,40.78033829
-73.97629547,40.68392181,-73.94436646,40.67940521
-73.99053955,40.68664932,-73.97803497,40.66859436
-73.87581635,40.75506973,-73.95180511,40.73051834
-73.93008423,40.76042938,-73.98043823,40.73237228
-73.99450684,40.70301819,-74.01689148,40.70449448
-73.98956299,40.70290375,-73.95303345,40.74573517
-73.81568909,40.72774124,-73.79673767,40.72803879
-73.95236969,40.78978729,-73.88585663,40.75811386
-73.84421539,40.72142029,-73.85379791,40.73957825
-73.94772339,40.81505585,-73.94792938,40.83008957
-73.95787811,40.81537628,-73.93759918,40.80456543
-73.95926666,40.6549263,-73.96438599,40.71244812
-73.84450531,40.72142029,-73.93868256,40.80490875
-73.93667603,40.79829788,-73.87831116,40.73967361
-73.84429932,40.72149277,-73.83032227,40.70972061
-73.96173859,40.67887878,-73.93399048,40.67529297
-73.89093018,40.74717331,-73.87058258,40.77209091
-73.944664,40.68103027,-73.92854309,40.68069839
-73.92088318,40.86776733,-73.84481049,40.84784698
-73.94949341,40.78547287,-73.96136475,40.75603867
-73.9377594,40.81831741,-73.9846344,40.74290848
-73.89659119,40.74656296,-73.90637207,40.7453537
-73.8443222,40.72143936,-73.84062195,40.70188522
-73.93280792,40.79549789,-73.9759903,40.72389221
-73.9439621,40.81523514,-73.93637848,40.81440353
-73.90607452,40.77292252,-73.90159607,40.76124191
-73.78312683,40.71266174,-73.81755066,40.70790482
-73.94541168,40.83356857,-73.9464035,40.82440948
-73.94905853,40.78508759,-73.96794128,40.76237488
-73.8299942,40.7137146,-73.83369446,40.67292786
-73.98466492,40.70352936,-73.99707031,40.7159996
-73.95954895,40.80867386,-73.87094879,40.77403641
-73.94337463,40.8108902,-73.96140289,40.806427
-73.92565155,40.82798767,-73.90033722,40.83101654
-73.87635803,40.74845123,-73.86925507,40.73455048
-73.91798401,40.83961868,-73.87725067,40.87322617
-73.98925018,40.6918869,-74.01612854,40.67469788
-73.91619873,40.75771713,-73.97988129,40.7432518
-73.94597626,40.83236313,-73.93550873,40.84682083
-73.93000793,40.75615692,-73.92507172,40.7729187
-73.98373413,40.69639587,-73.93276215,40.69967651
-73.93373871,40.70275879,-74.00010681,40.72806168
-73.90707397,40.7531929,-73.9251709,40.76192856
-73.99825287,40.68210602,-73.99721527,40.72183228
-73.92562866,40.76192856,-73.90110779,40.75208282
-73.89067078,40.74835205,-73.87834167,40.76785278
-73.97665405,40.68296432,-73.9419632,40.67477036
-73.9002533,40.7460022,-73.85172272,40.74356461
-73.91836548,40.77016068,-73.8859024,40.76675797
-73.93318176,40.79531097,-73.94512939,40.79674911
-73.9920578,40.69494247,-74.00419617,40.72519684
-73.93327332,40.85555649,-73.93912506,40.80543518
-73.9508667,40.79146194,-73.91316986,40.81384659
-73.96424866,40.69366074,-73.96025848,40.70924377
-73.95523071,40.71908951,-73.95227814,40.70985413
-73.95128632,40.81030655,-73.94741058,40.83013153
-73.90352631,40.74576569,-73.91725159,40.76105881
-73.94901276,40.78514099,-73.99150085,40.74973297
-73.96620941,40.80544662,-73.97885132,40.75587463
-73.93730927,40.82451248,-73.94595337,40.82533646
-73.93974304,40.80989838,-73.95182037,40.81048584
-73.95996857,40.71516418,-73.95409393,40.72963715
-73.94442749,40.71475601,-73.97931671,40.67796326
-73.93830872,40.82282639,-73.93716431,40.8044548
-73.97870636,40.68479156,-73.98038483,40.66127014
-73.88624573,40.74736786,-73.85201263,40.73303223
-73.94976807,40.68120956,-73.95992279,40.65597153
-73.98265839,40.67353058,-73.98804474,40.66669846
-73.94690704,40.69197083,-73.95834351,40.71731567
-73.91278076,40.75607681,-73.90621948,40.71289825
-73.7959671,40.66793442,-73.804245,40.70218658
-73.94447327,40.83485031,-73.95314026,40.81364822
-73.94332123,40.78940201,-73.99128723,40.74925613
-73.91532898,40.75028229,-73.8728714,40.74578094
-73.93005371,40.75642395,-73.98839569,40.72330856
-73.95530701,40.82009506,-73.93909454,40.85172272
-73.91333008,40.76585388,-73.82571411,40.71213913
-73.98400879,40.69732666,-73.86486816,40.770401
-73.94738007,40.78772736,-73.94876862,40.78993225
-73.93585968,40.67747498,-73.91912079,40.68692017
-73.94976044,40.67857361,-73.99919128,40.760849
-73.91259766,40.75598907,-73.91793823,40.76748657
-73.92944336,40.76231384,-73.94625854,40.78137589
-74.09606171,40.58771133,-74.08583069,40.64679337
-73.92057037,40.76360703,-73.78115082,40.72140884
-73.96168518,40.80592728,-73.93903351,40.80505371
-73.93432617,40.84838104,-73.92837524,40.86027527
-73.93492126,40.80088043,-73.84275818,40.90762329
-73.93463135,40.76681519,-73.92710876,40.75987244
-73.94900513,40.76290131,-73.95991516,40.71400833
-73.86907196,40.74916458,-73.83691406,40.69635773
-73.9954834,40.69322968,-73.97602081,40.75121307
-73.9495163,40.78537369,-73.95962524,40.813591
-73.90973663,40.87488937,-73.93577576,40.85365677
-73.91793823,40.77954483,-73.90907288,40.76328659
-73.97772217,40.67380524,-73.95388031,40.67656708
-73.96224213,40.8051033,-73.96627045,40.79227448
-73.93466187,40.84803391,-73.9490509,40.81102753
-73.87837982,40.8425827,-73.91537476,40.84077835
-73.95776367,40.72705078,-73.99029541,40.71435547
-73.89654541,40.74625015,-73.87962341,40.74810028
-73.95256042,40.81077576,-73.93762207,40.80463409
-73.94516754,40.81355667,-73.99295807,40.75816727
-73.89258575,40.74731064,-73.92831421,40.75597
-73.91007233,40.77570343,-73.97696686,40.68324661
-73.954216,40.78719711,-74.01553345,40.70454788
-73.9333725,40.79890823,-73.86225891,40.76873016
-73.91699982,40.76976013,-73.92888641,40.76299667
-73.87023163,40.7504425,-73.88280487,40.74762344
-73.96760559,40.68368912,-73.96717072,40.67372131
-73.95195007,40.74897766,-73.96305847,40.71180344
-73.95030975,40.7868309,-73.93881989,40.80500412
-73.93113708,40.66857147,-73.8860321,40.63606644
-73.96917725,40.68516541,-73.96807861,40.67664337
-73.92102814,40.75657654,-73.90246582,40.74118042
-73.88616943,40.74452972,-73.91985321,40.74694824
-73.93953705,40.84163666,-73.95396423,40.76602936
-73.96611023,40.68978119,-73.94156647,40.68729401
-73.96400452,40.80276108,-73.94717407,40.79078674
-73.93075562,40.76631546,-73.92263794,40.75595856
-73.94562531,40.79016495,-73.91590881,40.80914688
-73.95367432,40.79079056,-73.95814514,40.78222275
-73.87996674,40.74839783,-73.86948395,40.76303864
-73.98016357,40.64650345,-73.9964447,40.5953064
-73.87738037,40.73691177,-73.89588165,40.74406815
-73.95677185,40.68675613,-73.96039581,40.68123627
-73.84452057,40.72142792,-73.85206604,40.73282242
-73.89029694,40.74695206,-73.87221527,40.76692963
-73.95422363,40.73010254,-73.77629089,40.64537811
-73.95291901,40.79179382,-73.96582031,40.80472565
-73.97332001,40.68590164,-73.93438721,40.68741226
-73.89337921,40.86001587,-73.89781952,40.82473373
-73.94458008,40.79163742,-73.93712616,40.80200577
-73.955513,40.80456161,-73.96370697,40.79806137
-73.94843292,40.80373383,-73.93691254,40.7258606
-73.95411682,40.78708649,-73.96440887,40.79226685
-73.94509125,40.79955292,-73.93893433,40.81108093
-73.9905777,40.68988037,-73.9628067,40.6817894
-73.95589447,40.78764343,-73.9776001,40.75750351
-73.90343475,40.74546051,-73.90645599,40.74537277
-73.99118805,40.69984055,-73.98987579,40.68421173
-73.87597656,40.75662613,-73.89286804,40.7450676
-73.99139404,40.69927979,-73.99287415,40.68138885
-73.92536163,40.76185608,-73.94022369,40.7632637
-73.99858856,40.68151093,-74.01438141,40.71583557
-73.95446777,40.7990303,-73.94937897,40.7626915
-73.94122314,40.79906845,-73.97328949,40.76348114
-73.96186829,40.7134819,-73.9576416,40.72146606
-73.89239502,40.74665833,-73.98299408,40.72263336
-73.90694427,40.8314743,-73.92105865,40.83572006
-73.94822693,40.78964615,-73.97259521,40.78103638
-73.90346527,40.74551392,-73.90995026,40.74695969
-73.95423126,40.81629562,-73.94874573,40.77814865
-73.94512177,40.6631813,-73.95030975,40.67243195
-73.86804199,40.74530792,-73.87187958,40.73493195
-73.94300842,40.82320023,-73.91903687,40.68627548
-73.96170044,40.6540451,-73.99671936,40.68082809
-73.99371338,40.68690872,-73.99471283,40.75065231
-73.88531494,40.74409866,-73.8611908,40.73762512
-73.94389343,40.82533646,-73.96638489,40.80456161
-73.90377808,40.88022614,-73.88452911,40.88170242
-73.94432068,40.81549072,-73.95388794,40.81945419
-73.89519501,40.86535263,-73.90779877,40.85092163
-73.93771362,40.81848145,-73.99634552,40.75340271
-73.98171234,40.66713333,-73.98482513,40.57698822
-73.96537781,40.80612946,-73.98101807,40.78187943
-73.86758423,40.85664368,-73.91743469,40.83855438
-74.00042725,40.67761612,-73.98714447,40.69397736
-73.92207336,40.84150314,-73.95217133,40.81229782
-73.98401642,40.69639206,-73.99402618,40.69458389
-73.92967987,40.75669861,-73.97647095,40.73256683
-73.94469452,40.80008316,-73.978302,40.7521553
-73.95503998,40.81518173,-73.93640137,40.82211685
-73.86108398,40.83628082,-73.86949158,40.83258438
-73.95217133,40.79896545,-73.94145203,40.7986145
-73.95320129,40.68066788,-73.92331696,40.68492889
-73.84436798,40.72146225,-73.8379364,40.71864319
-73.89466095,40.75267792,-73.90341949,40.74584961
-73.93917084,40.84318161,-73.92012787,40.86594772
-73.96601868,40.67897797,-73.9679718,40.75534058
-73.93837738,40.68542099,-73.93580627,40.69680023
-73.94420624,40.80078125,-73.94111633,40.81362152
-73.94116974,40.79662704,-73.92108917,40.80396271
-73.96596527,40.71244812,-73.95514679,40.73571396
-73.94564819,40.7901001,-73.93824005,40.79647446
-73.98474884,40.6960144,-74.03057861,40.63369751
-73.9251709,40.76193237,-73.95756531,40.72218704
-73.80741119,40.69996262,-73.80701447,40.67828751
-73.95161438,40.730896,-73.95648193,40.71329498
-73.9495697,40.79339218,-73.9427948,40.82156754
-73.95619202,40.81316376,-73.95300293,40.81034851
-73.9442749,40.81484604,-73.93902588,40.80548096
-73.96788788,40.63956451,-73.95834351,40.65494156
-73.89054871,40.74694061,-73.92662811,40.73830795
-73.93926239,40.848526,-73.9822998,40.76228714
-73.93685913,40.80238342,-73.94057465,40.79320526
-73.91480255,40.75699615,-73.91648865,40.76458359
-73.86890411,40.74915314,-73.86684418,40.75745392
-73.97016907,40.68459702,-73.95331573,40.68095779
-73.94950104,40.82598877,-73.94567108,40.79627609
-73.95896912,40.71670914,-73.98812866,40.69627762
-73.98072815,40.6887207,-73.9638443,40.67759705
-73.83316803,40.67258453,-73.80698395,40.75971985
-73.95595551,40.81303024,-73.90403748,40.88718033
-73.91622925,40.77421951,-73.90864563,40.75817871
-73.82975006,40.75964737,-73.8414917,40.78045654
-73.84438324,40.72147751,-73.82230377,40.6783371
-73.95523834,40.74593735,-73.98631287,40.77068329
-73.94149017,40.85269928,-73.93676758,40.80850601
-73.94841003,40.67417908,-73.96040344,40.71855164
-73.92235565,40.76057434,-73.9373703,40.75920486
-73.8443985,40.72161865,-73.8183136,40.75385666
-73.87088013,40.75167847,-73.86224365,40.75966644
-73.92133331,40.76683807,-73.87046814,40.77383423
-73.97122955,40.69027328,-74.01381683,40.71544647
-73.83048248,40.75950241,-73.95423126,40.74179459
-73.9540863,40.81137466,-73.94264221,40.78588867
-73.93955231,40.81577682,-73.90380859,40.87801743
-73.94616699,40.8012886,-73.99406433,40.74966812
-73.94789886,40.78722,-73.93910217,40.80505753
-73.95045471,40.8262558,-73.9421463,40.82433701
-73.94859314,40.82912827,-73.79013062,40.64689255
-73.95422363,40.7895813,-73.99346161,40.73251343
-73.830513,40.75947571,-73.83518219,40.78765106
-73.93798065,40.79233932,-73.94181061,40.81266022
-73.91820526,40.68695831,-73.9087677,40.66248703
-73.80764771,40.70037079,-73.99118042,40.74840164
-73.9567337,40.81287766,-73.93880463,40.80505371
-73.9888382,40.6918602,-73.99327087,40.70248413
-73.94165802,40.71339417,-73.95716095,40.7122879
-73.94389343,40.66194534,-73.95373535,40.67416
-73.89168549,40.74851227,-73.86934662,40.74286652
-73.91840363,40.76551819,-73.80792999,40.69210815
-73.91078949,40.76500702,-73.97723389,40.75149536
-73.9059906,40.82350159,-73.94230652,40.82715225
-73.95370483,40.80602646,-73.83564758,40.68637085
-73.98319244,40.67284775,-73.95654297,40.64371872
-73.87635803,40.75658035,-73.90866852,40.77296066
-73.94457245,40.71576309,-73.98622131,40.72219849
-73.94111633,40.83073425,-73.9240799,40.84822845
-73.93703461,40.80438614,-73.94416809,40.81490326
-73.9292984,40.69434738,-73.87136078,40.77433777
-73.9337616,40.85429382,-73.98091888,40.78159714
-73.91333008,40.76060486,-73.8728714,40.77435684
-73.97260284,40.6738739,-73.91897583,40.70413589
-73.95865631,40.71658325,-73.9333725,40.70498276
-73.87541199,40.76328659,-73.89076996,40.74637985
-73.9778595,40.68468857,-73.98123169,40.66685104
-73.9176712,40.77004242,-73.88301849,40.75831223
-73.95272827,40.82346344,-73.94586945,40.81364059
-73.93486786,40.69691849,-73.9875412,40.72872543
-73.95334625,40.78837585,-73.96755981,40.80535889
-73.89933014,40.82543182,-73.92822266,40.82387161
-73.99230957,40.66981888,-73.99279785,40.72606659
-73.94776154,40.79026031,-73.98249054,40.77242661
-73.90345001,40.74562073,-73.89215088,40.74669266
-73.80422211,40.70219421,-73.79058075,40.69099045
-73.95180511,40.67699814,-73.92502594,40.70199585
-73.95734406,40.69067383,-73.95954895,40.67385864
-73.90341187,40.74541092,-73.90107727,40.73706818
-73.95649719,40.81370926,-73.9391098,40.80502319
-73.94804382,40.78975677,-73.95565033,40.77674866
-73.94354248,40.7096138,-73.94207764,40.70076752
-73.88148499,40.75606537,-73.91940308,40.75923538
-73.94901276,40.7852211,-73.99953461,40.75470352
-73.93772125,40.80457687,-73.93523407,40.8034935
-73.93865967,40.80550766,-73.94823456,40.77865219
-73.95571136,40.804142,-73.99063873,40.74920273
-73.95285034,40.81097794,-73.96180725,40.80576706
-73.87047577,40.86567307,-73.87112427,40.86551666
-73.9391098,40.80532837,-73.93695068,40.8551712
-73.87097931,40.75160599,-73.86398315,40.7328186
-73.94197845,40.83792496,-73.92998505,40.86335373
-73.95246887,40.82343674,-73.94009399,40.8403511
-73.88047028,40.76399612,-73.91709137,40.7707901
-73.9595108,40.69936371,-73.93904114,40.82606125
-73.95175171,40.74309158,-73.87152863,40.77434158
-73.83033752,40.76477051,-73.73078156,40.72724533
-73.93920135,40.80553818,-73.97080231,40.78573608
-73.95771027,40.7220993,-73.96646881,40.71152878
-73.96656036,40.80453873,-73.9630661,40.77778244
-73.90296936,40.75149918,-73.87630463,40.76903534
-73.98558807,40.70307541,-73.99713898,40.7221489
-73.96099091,40.61790848,-74.00076294,40.76276016
-74.00077057,40.67598343,-73.98885345,40.74153519
-73.93922424,40.80557251,-73.95770264,40.76846313
-73.9325943,40.68576813,-73.93428802,40.66455841
-73.92262268,40.69605637,-73.93592072,40.6975975
-73.91751862,40.76512527,-73.91575623,40.78311539
-73.98410797,40.66487122,-73.95207977,40.72952652
-73.9167099,40.75799179,-73.9624939,40.76132584
-73.94551849,40.81781769,-73.94634247,40.80090332
-73.95384216,40.81957245,-73.94681549,40.80070114
-73.87098694,40.75191116,-73.87641144,40.7725563
-73.95399475,40.58747864,-73.97531128,40.59674835
-73.98150635,40.67483521,-73.92229462,40.70629883
-73.96961975,40.69314194,-73.98445892,40.69157028
-73.96217346,40.81042862,-73.95760345,40.82176971
-73.87110138,40.73396683,-73.89624786,40.74634171
-73.9521637,40.6735878,-73.97768402,40.68024445
-73.90341187,40.74569321,-73.9967804,40.66171265
-73.88986206,40.74703598,-73.88751984,40.73965073
-73.99066925,40.7025032,-73.99848175,40.67720032
-73.9426651,40.82330322,-73.94278717,40.83376312
-73.95461273,40.71872711,-73.98935699,40.74074173
-73.90007782,40.75033188,-73.86940765,40.73389816
-73.97592926,40.6521492,-73.98292542,40.66231537
-73.99260712,40.68928909,-73.96058655,40.7205162
-73.93904114,40.80547333,-73.96360779,40.77727127
-73.9389267,40.82181549,-73.91435242,40.83823776
-73.96783447,40.68034363,-73.95000458,40.69154739
-73.94633484,40.78910065,-73.94806671,40.79547501
-73.92060089,40.80817032,-73.92567444,40.81743622
-73.94490814,40.80012512,-73.95436096,40.8009491
-73.95606995,40.73579788,-73.95695496,40.71245193
-73.94915009,40.79696655,-73.96709442,40.75286102
-73.95285034,40.67808914,-74.00256348,40.72830582
-73.9392395,40.80558014,-73.9805603,40.77409363
-73.86313629,40.74979019,-73.88646698,40.75550842
-73.90957642,40.76374817,-73.99845886,40.71840668
-73.95246887,40.79243088,-73.9613266,40.78026962
-73.98741913,40.66771317,-73.91246796,40.74441147
-73.88962555,40.74692917,-73.85565186,40.75115967
-73.86787415,40.74459076,-73.94915009,40.7244339
-73.9443512,40.79488754,-74.00035095,40.73395538
-73.86212921,40.74920273,-73.88018036,40.7473793
-73.93908691,40.80550385,-73.94692993,40.77189636
-73.98095703,40.688591,-73.96914673,40.68957138
-73.94187164,40.82297134,-73.98600769,40.76193619
-73.9417572,40.68800735,-73.93876648,40.6759758
-73.94648743,40.80658722,-73.95261383,40.80080795
-73.93537903,40.6849556,-73.99468994,40.75037384
-73.94561005,40.82806015,-73.96388245,40.80317307
-73.92521667,40.76185608,-73.94644165,40.77684784
-73.93278503,40.69975662,-73.94200897,40.7082901
-73.96854401,40.71024704,-73.95560455,40.70978546
-73.92537689,40.76189804,-73.92563629,40.76214218
-73.93659973,40.8490715,-73.93941498,40.84165573
-73.94224548,40.75668716,-74.00170135,40.71919632
-73.94203186,40.81742096,-73.92888641,40.82909775
-73.94934845,40.80254364,-73.93914032,40.8049736
-73.94238281,40.83234787,-73.91802216,40.83003235
-73.91909027,40.83033371,-73.97650146,40.78090668
-73.94885254,40.67780685,-73.98597717,40.75584412
-73.89121246,40.74575806,-73.86750031,40.74177551
-73.94767761,40.80466461,-73.97728729,40.78710175
-73.96013641,40.68445969,-73.99454498,40.69553375
-73.94181824,40.83860779,-73.99521637,40.74986649
-73.94812775,40.72480774,-74.00222778,40.75577545
-73.93908691,40.84784317,-73.93552399,40.84753036
-73.91355896,40.7693367,-73.90342712,40.7457962
-73.94467926,40.83411789,-73.94225311,40.84088135
-73.89463043,40.74483871,-73.88265228,40.74994278
-73.8299942,40.71371841,-73.82994843,40.7137413
-73.89051819,40.74630356,-73.87250519,40.75224304
-73.88690948,40.74731445,-73.87245941,40.74641418
-73.95454407,40.80047989,-73.93188477,40.80092621
-73.94667053,40.81141663,-73.9495697,40.82261276
-73.93909454,40.80505753,-73.9743042,40.79330826
-73.98799133,40.69054794,-73.98809052,40.73272324
-73.86250305,40.73035049,-73.80673218,40.70656586
-73.951828,40.79066086,-73.90526581,40.88766479
-73.95864105,40.670681,-73.92327118,40.76050186
-73.99487305,40.69480133,-73.99452972,40.67819595
-73.86048126,40.75021744,-73.85751343,40.75099564
-73.99953461,40.69380569,-73.9785614,40.67927551
-73.88959503,40.74707031,-73.91000366,40.75801849
-73.96373749,40.80806732,-73.93907166,40.81741714
-73.84495544,40.72214127,-73.82995605,40.72897339
-73.9597702,40.65580368,-74.00066376,40.73141479
-73.93421936,40.79758835,-73.94929504,40.82252884
-73.94308472,40.69251251,-74.01028442,40.70763779
-73.92044067,40.83553696,-73.97632599,40.75146866
-73.87143707,40.75259781,-73.87995148,40.75608826
-73.95311737,40.71613312,-73.99715424,40.66120148
-73.92343903,40.74040604,-73.92343903,40.74040604
-73.95344543,40.78696823,-73.87281799,40.77416992
-73.94149017,40.70030975,-73.96755981,40.76291656
-73.96440125,40.71244431,-73.95767212,40.71775818
-73.86917877,40.73413467,-73.82474518,40.70111465
-73.95491028,40.81175232,-73.94049835,40.79815674
-73.95658112,40.74600983,-73.92179871,40.7635231
-73.94490051,40.82078934,-73.94771576,40.82999039
-73.935112,40.84718323,-73.91895294,40.85112762
-73.92075348,40.75983047,-73.93352509,40.70492935
-73.95014954,40.67260361,-73.94555664,40.66337967
-73.98061371,40.67205811,-73.9645462,40.68751526
-73.88882446,40.7469902,-73.86965179,40.7459259
-73.96318817,40.70860291,-73.9524765,40.71113586
-73.92222595,40.75524139,-73.9291153,40.75654602
-73.94184113,40.79137802,-73.95482635,40.80025482
-73.90804291,40.76021194,-73.92609406,40.76227951
-73.9460907,40.82139969,-73.94992828,40.82455063
-73.93759155,40.80445862,-73.95869446,40.77518463
-73.92303467,40.76083755,-73.85051727,40.75111008
-73.86450195,40.75903702,-73.86402893,40.7326088
-73.87176514,40.75124359,-73.87849426,40.75435638
-73.883461,40.7478981,-73.8709259,40.75476074
-73.98749542,40.69138336,-74.0123291,40.70155334
-73.95509338,40.78753662,-73.98119354,40.71506882
-73.95801544,40.72178268,-73.78245544,40.64875793
-73.96646881,40.80435181,-73.96694946,40.80784225
-73.84433746,40.7215271,-73.97718048,40.5754509
-73.98725891,40.69952774,-74.00026703,40.73286057
-73.95049286,40.79218292,-73.94332886,40.81563187
-73.94256592,40.79447937,-73.9888916,40.73071671
-73.96266937,40.6721611,-73.98078918,40.67606354
-73.95832062,40.71728134,-73.95664978,40.72992706
-73.9525528,40.82334137,-73.93617249,40.8497467
-73.95631409,40.80632782,-73.98005676,40.71781158
-73.94181824,40.78726196,-73.95025635,40.80648041
-73.93769836,40.67625046,-73.78272247,40.64427185
-73.94286346,40.82319641,-73.93796539,40.81863403
-73.98667145,40.70326614,-73.97870636,40.7285614
-73.9929657,40.68301392,-73.96369934,40.67727661
-73.91207886,40.77515411,-73.92018127,40.76277924
-73.94168091,40.82272339,-73.94399261,40.81520081
-73.93903351,40.80495834,-73.93379211,40.80298615
-73.87181854,40.75323486,-73.87156677,40.75282669
-73.90326691,40.74583817,-73.91322327,40.74602127
-73.91628265,40.76498795,-73.90942383,40.77192307
-73.84435272,40.72190857,-73.81388855,40.69397736
-73.86925507,40.7338829,-73.8111496,40.7358017
-73.99653625,40.57534027,-73.98139191,40.57642365
-73.86198425,40.72983551,-73.83394623,40.71628571
-73.97707367,40.68992615,-73.98279572,40.69385529
-73.84434509,40.7215271,-73.91744995,40.77326202
-73.98716736,40.67045593,-73.99461365,40.75055313
-73.98750305,40.70229721,-73.99532318,40.68360138
-73.99094391,40.69239044,-74.00992584,40.67194366
-73.95497894,40.73439026,-73.95809937,40.72165298
-73.99266052,40.68350601,-73.99394989,40.69833755
-73.92162323,40.76665878,-73.97634125,40.75742722
-73.95671844,40.74610901,-73.98156738,40.74703217
-73.94398499,40.83536148,-73.93531036,40.84720612
-73.93440247,40.85346603,-73.89778137,40.83297729
-73.93934631,40.84146881,-73.92586517,40.8614006
-73.89076996,40.74696732,-73.96699524,40.69404221
-73.84430695,40.72153473,-73.81668854,40.75218201
-73.98169708,40.68321609,-74.00810242,40.74039841
-73.96202087,40.80554581,-73.99298859,40.74784851
-73.88485718,40.7475853,-73.9521637,40.74951172
-73.88742065,40.75548935,-73.90687561,40.75344086
-73.94023132,40.80549622,-73.98742676,40.77071762
-73.97879791,40.57547379,-73.98612976,40.75625229
-73.98345184,40.67665863,-73.98815155,40.67127991
-73.96315002,40.71061325,-74.00563812,40.74597168
-73.93983459,40.79954147,-73.93891144,40.80493927
-73.92132568,40.76671982,-73.96234131,40.76537323
-73.97798157,40.67067337,-74.02694702,40.63197708
-73.89620209,40.74634552,-73.91929626,40.75814056
-73.80761719,40.70029831,-73.74960327,40.71336746
-73.96289825,40.70863724,-74.00495148,40.72856903
-73.90687561,40.77017593,-73.88709259,40.75916672
-73.89813995,40.86241531,-73.92385101,40.84854126
-73.95767212,40.7177124,-73.92303467,40.69464874
-73.94464111,40.71452713,-73.97750092,40.65988541
-73.9418335,40.78732681,-73.84866333,40.82853317
-73.95192719,40.80908966,-73.96113586,40.80686569
-73.93253326,40.70321655,-73.98413849,40.66809845
-73.95202637,40.69234848,-73.92839813,40.685009
-73.9565506,40.71704865,-73.97789001,40.68731308
-73.92126465,40.76663208,-73.97561646,40.78671646
-73.97538757,40.67924118,-73.98239136,40.66992188
-73.92085266,40.75992203,-73.91079712,40.77610016
-73.9026947,40.83875656,-73.91146851,40.82247543
-73.89198303,40.74718094,-73.9224472,40.77174377
-73.95743561,40.67206573,-73.96722412,40.69339752
-73.84436035,40.72138977,-73.92066193,40.76524353
0,0,0,0
-73.98122406,40.66690063,-73.97229004,40.676548
-73.80718231,40.69929123,-73.80354309,40.65862274
-73.82993317,40.71379089,-73.82720947,40.70808029
-73.89299011,40.86799622,-73.98029327,40.75450134
-73.97872162,40.67032623,-73.98051453,40.66395569
-73.9513092,40.82535172,-73.96703339,40.80438232
-73.89613342,40.81645584,-73.88697052,40.81953049
-73.94052124,40.79308701,-73.95563507,40.77201462
-73.95049286,40.79219818,-73.95405579,40.78694534
-73.95089722,40.72389221,-73.94937134,40.7263031
-73.94688416,40.79970932,-73.95458984,40.77902603
-73.99264526,40.693573,-73.99478149,40.68034744
-73.90760803,40.74211121,-73.96263123,40.79822159
0,0,-73.8647995,40.73086548
-73.92191315,40.76653671,-73.91474915,40.77962112
-73.93914032,40.80529022,-73.95651245,40.802845
